stationId,utc_time,PM2.5,PM10,NO2,CO,O3,SO2,year,quarter,month,week,weekday,date,day,hour,area
TD5,2018-04-07 10:00:00,25.2,38.93333333333333,40.15,,,,2018,2,4,14,5,2018-04-07,7,10,Suburban
CD1,2018-04-07 11:00:00,28.9,37.4,44.0,,,,2018,2,4,14,5,2018-04-07,7,11,Kerbside
BL0,2018-04-07 11:00:00,31.6,44.0,41.3,,,,2018,2,4,14,5,2018-04-07,7,11,Urban
GR4,2018-04-07 11:00:00,24.6,34.8,18.9,,,,2018,2,4,14,5,2018-04-07,7,11,Suburban
MY7,2018-04-07 11:00:00,34.1,47.8,31.9,,,,2018,2,4,14,5,2018-04-07,7,11,Kerbside
HV1,2018-04-07 11:00:00,24.5,33.0,44.9,,,,2018,2,4,14,5,2018-04-07,7,11,Roadside
GN3,2018-04-07 11:00:00,26.5,36.3,26.4,,,,2018,2,4,14,5,2018-04-07,7,11,Roadside
GR9,2018-04-07 11:00:00,27.3,40.2,45.1,,,,2018,2,4,14,5,2018-04-07,7,11,Roadside
LW2,2018-04-07 11:00:00,43.8,51.6,48.1,,,,2018,2,4,14,5,2018-04-07,7,11,Roadside
GN0,2018-04-07 11:00:00,28.4,34.0,32.8,,,,2018,2,4,14,5,2018-04-07,7,11,Roadside
KF1,2018-04-07 11:00:00,21.9,27.8,63.75,,,,2018,2,4,14,5,2018-04-07,7,11,Urban
CD9,2018-04-07 11:00:00,34.1,38.4,94.7,,,,2018,2,4,14,5,2018-04-07,7,11,Roadside
CT3,2018-04-07 11:00:00,21.0,36.8,32.4,,,,2018,2,4,14,5,2018-04-07,7,11,Urban
CT2,2018-04-07 11:00:00,30.0,39.15,28.366666666666667,,,,2018,2,4,14,5,2018-04-07,7,11,Kerbside
BX9,2018-04-07 11:00:00,24.7,,24.333333333333336,,,,2018,2,4,14,5,2018-04-07,7,11,Suburban
BX1,2018-04-07 11:00:00,27.799999999999997,43.85,20.3,,,,2018,2,4,14,5,2018-04-07,7,11,Suburban
TH4,2018-04-07 11:00:00,30.9,46.2,72.5,,,,2018,2,4,14,5,2018-04-07,7,11,Roadside
ST5,2018-04-07 11:00:00,32.0,34.0,44.2,,,,2018,2,4,14,5,2018-04-07,7,11,Industrial
RB7,2018-04-07 11:00:00,26.0,33.3,36.3,,,,2018,2,4,14,5,2018-04-07,7,11,Urban
TD5,2018-04-07 11:00:00,27.3,32.6,39.7,,,,2018,2,4,14,5,2018-04-07,7,11,Suburban
CD1,2018-04-07 12:00:00,26.5,31.9,43.1,,,,2018,2,4,14,5,2018-04-07,7,12,Kerbside
BL0,2018-04-07 12:00:00,21.6,31.7,33.3,,,,2018,2,4,14,5,2018-04-07,7,12,Urban
GR4,2018-04-07 12:00:00,21.4,27.5,18.1,,,,2018,2,4,14,5,2018-04-07,7,12,Suburban
MY7,2018-04-07 12:00:00,32.2,43.4,28.6,,,,2018,2,4,14,5,2018-04-07,7,12,Kerbside
HV1,2018-04-07 12:00:00,23.8,27.8,39.1,,,,2018,2,4,14,5,2018-04-07,7,12,Roadside
GN3,2018-04-07 12:00:00,20.4,26.9,27.4,,,,2018,2,4,14,5,2018-04-07,7,12,Roadside
GR9,2018-04-07 12:00:00,21.9,31.9,46.6,,,,2018,2,4,14,5,2018-04-07,7,12,Roadside
LW2,2018-04-07 12:00:00,39.4,41.1,42.4,,,,2018,2,4,14,5,2018-04-07,7,12,Roadside
GN0,2018-04-07 12:00:00,23.6,25.2,28.5,,,,2018,2,4,14,5,2018-04-07,7,12,Roadside
KF1,2018-04-07 12:00:00,20.1,25.7,66.0,,,,2018,2,4,14,5,2018-04-07,7,12,Urban
CD9,2018-04-07 12:00:00,27.9,31.1,103.5,,,,2018,2,4,14,5,2018-04-07,7,12,Roadside
CT3,2018-04-07 12:00:00,27.0,31.6,28.1,,,,2018,2,4,14,5,2018-04-07,7,12,Urban
CT2,2018-04-07 12:00:00,29.0,33.425,25.46666666666667,,,,2018,2,4,14,5,2018-04-07,7,12,Kerbside
BX9,2018-04-07 12:00:00,24.2,,22.833333333333332,,,,2018,2,4,14,5,2018-04-07,7,12,Suburban
BX1,2018-04-07 12:00:00,26.299999999999997,37.075,20.2,,,,2018,2,4,14,5,2018-04-07,7,12,Suburban
TH4,2018-04-07 12:00:00,28.4,38.9,71.6,,,,2018,2,4,14,5,2018-04-07,7,12,Roadside
ST5,2018-04-07 12:00:00,18.0,29.0,38.1,,,,2018,2,4,14,5,2018-04-07,7,12,Industrial
RB7,2018-04-07 12:00:00,30.0,30.166666666666668,41.8,,,,2018,2,4,14,5,2018-04-07,7,12,Urban
TD5,2018-04-07 12:00:00,22.7,31.333333333333332,44.05,,,,2018,2,4,14,5,2018-04-07,7,12,Suburban
CD1,2018-04-07 13:00:00,27.6,32.5,46.3,,,,2018,2,4,14,5,2018-04-07,7,13,Kerbside
BL0,2018-04-07 13:00:00,17.7,24.9,31.7,,,,2018,2,4,14,5,2018-04-07,7,13,Urban
GR4,2018-04-07 13:00:00,16.6,23.5,18.4,,,,2018,2,4,14,5,2018-04-07,7,13,Suburban
MY7,2018-04-07 13:00:00,27.1,35.2,30.55,,,,2018,2,4,14,5,2018-04-07,7,13,Kerbside
HV1,2018-04-07 13:00:00,18.6,21.8,42.7,,,,2018,2,4,14,5,2018-04-07,7,13,Roadside
GN3,2018-04-07 13:00:00,19.3,23.4,35.9,,,,2018,2,4,14,5,2018-04-07,7,13,Roadside
GR9,2018-04-07 13:00:00,18.0,25.8,38.8,,,,2018,2,4,14,5,2018-04-07,7,13,Roadside
LW2,2018-04-07 13:00:00,23.6,31.5,36.3,,,,2018,2,4,14,5,2018-04-07,7,13,Roadside
GN0,2018-04-07 13:00:00,19.7,21.3,30.4,,,,2018,2,4,14,5,2018-04-07,7,13,Roadside
KF1,2018-04-07 13:00:00,16.7,20.8,70.05000000000001,,,,2018,2,4,14,5,2018-04-07,7,13,Urban
CD9,2018-04-07 13:00:00,24.4,29.2,109.7,,,,2018,2,4,14,5,2018-04-07,7,13,Roadside
CT3,2018-04-07 13:00:00,19.0,24.6,23.8,,,,2018,2,4,14,5,2018-04-07,7,13,Urban
CT2,2018-04-07 13:00:00,24.0,27.05,22.933333333333334,,,,2018,2,4,14,5,2018-04-07,7,13,Kerbside
BX9,2018-04-07 13:00:00,20.2,,22.066666666666666,,,,2018,2,4,14,5,2018-04-07,7,13,Suburban
BX1,2018-04-07 13:00:00,20.049999999999997,31.95,21.2,,,,2018,2,4,14,5,2018-04-07,7,13,Suburban
TH4,2018-04-07 13:00:00,19.9,34.4,59.7,,,,2018,2,4,14,5,2018-04-07,7,13,Roadside
ST5,2018-04-07 13:00:00,18.0,26.0,22.3,,,,2018,2,4,14,5,2018-04-07,7,13,Industrial
RB7,2018-04-07 13:00:00,27.0,27.0,44.2,,,,2018,2,4,14,5,2018-04-07,7,13,Urban
TD5,2018-04-07 13:00:00,15.8,28.0,42.25,,,,2018,2,4,14,5,2018-04-07,7,13,Suburban
CD1,2018-04-07 14:00:00,21.7,29.0,40.3,,,,2018,2,4,14,5,2018-04-07,7,14,Kerbside
BL0,2018-04-07 14:00:00,13.1,19.8,35.8,,,,2018,2,4,14,5,2018-04-07,7,14,Urban
GR4,2018-04-07 14:00:00,13.3,20.9,20.7,,,,2018,2,4,14,5,2018-04-07,7,14,Suburban
MY7,2018-04-07 14:00:00,22.8,32.5,28.5,,,,2018,2,4,14,5,2018-04-07,7,14,Kerbside
HV1,2018-04-07 14:00:00,19.6,23.2,36.3,,,,2018,2,4,14,5,2018-04-07,7,14,Roadside
GN3,2018-04-07 14:00:00,17.4,24.3,40.1,,,,2018,2,4,14,5,2018-04-07,7,14,Roadside
GR9,2018-04-07 14:00:00,13.2,22.1,27.8,,,,2018,2,4,14,5,2018-04-07,7,14,Roadside
LW2,2018-04-07 14:00:00,19.7,23.5,34.0,,,,2018,2,4,14,5,2018-04-07,7,14,Roadside
GN0,2018-04-07 14:00:00,16.2,17.9,28.4,,,,2018,2,4,14,5,2018-04-07,7,14,Roadside
KF1,2018-04-07 14:00:00,14.9,17.7,60.99999999999999,,,,2018,2,4,14,5,2018-04-07,7,14,Urban
CD9,2018-04-07 14:00:00,21.9,24.9,93.6,,,,2018,2,4,14,5,2018-04-07,7,14,Roadside
CT3,2018-04-07 14:00:00,17.0,22.2,23.5,,,,2018,2,4,14,5,2018-04-07,7,14,Urban
CT2,2018-04-07 14:00:00,18.0,24.2,23.066666666666666,,,,2018,2,4,14,5,2018-04-07,7,14,Kerbside
BX9,2018-04-07 14:00:00,18.9,,22.633333333333333,,,,2018,2,4,14,5,2018-04-07,7,14,Suburban
BX1,2018-04-07 14:00:00,18.7,28.2,22.2,,,,2018,2,4,14,5,2018-04-07,7,14,Suburban
TH4,2018-04-07 14:00:00,18.5,30.2,49.0,,,,2018,2,4,14,5,2018-04-07,7,14,Roadside
ST5,2018-04-07 14:00:00,17.0,24.0,13.7,,,,2018,2,4,14,5,2018-04-07,7,14,Industrial
RB7,2018-04-07 14:00:00,23.0,23.933333333333334,36.9,,,,2018,2,4,14,5,2018-04-07,7,14,Urban
TD5,2018-04-07 14:00:00,15.1,23.866666666666667,38.7,,,,2018,2,4,14,5,2018-04-07,7,14,Suburban
CD1,2018-04-07 15:00:00,19.9,23.8,40.5,,,,2018,2,4,14,5,2018-04-07,7,15,Kerbside
BL0,2018-04-07 15:00:00,15.6,19.6,26.0,,,,2018,2,4,14,5,2018-04-07,7,15,Urban
GR4,2018-04-07 15:00:00,16.1,18.5,22.9,,,,2018,2,4,14,5,2018-04-07,7,15,Suburban
MY7,2018-04-07 15:00:00,22.7,30.3,33.2,,,,2018,2,4,14,5,2018-04-07,7,15,Kerbside
HV1,2018-04-07 15:00:00,16.1,21.1,43.5,,,,2018,2,4,14,5,2018-04-07,7,15,Roadside
GN3,2018-04-07 15:00:00,15.0,22.7,41.7,,,,2018,2,4,14,5,2018-04-07,7,15,Roadside
GR9,2018-04-07 15:00:00,14.8,25.4,48.0,,,,2018,2,4,14,5,2018-04-07,7,15,Roadside
LW2,2018-04-07 15:00:00,21.6,23.2,40.0,,,,2018,2,4,14,5,2018-04-07,7,15,Roadside
GN0,2018-04-07 15:00:00,18.9,18.6,32.1,,,,2018,2,4,14,5,2018-04-07,7,15,Roadside
KF1,2018-04-07 15:00:00,15.1,18.3,58.349999999999994,,,,2018,2,4,14,5,2018-04-07,7,15,Urban
CD9,2018-04-07 15:00:00,20.1,22.2,84.6,,,,2018,2,4,14,5,2018-04-07,7,15,Roadside
CT3,2018-04-07 15:00:00,17.0,22.0,25.6,,,,2018,2,4,14,5,2018-04-07,7,15,Urban
CT2,2018-04-07 15:00:00,21.0,23.15,27.900000000000002,,,,2018,2,4,14,5,2018-04-07,7,15,Kerbside
BX9,2018-04-07 15:00:00,20.2,,30.2,,,,2018,2,4,14,5,2018-04-07,7,15,Suburban
BX1,2018-04-07 15:00:00,18.2,25.450000000000003,32.5,,,,2018,2,4,14,5,2018-04-07,7,15,Suburban
TH4,2018-04-07 15:00:00,16.2,26.6,53.0,,,,2018,2,4,14,5,2018-04-07,7,15,Roadside
ST5,2018-04-07 15:00:00,19.0,26.0,13.9,,,,2018,2,4,14,5,2018-04-07,7,15,Industrial
RB7,2018-04-07 15:00:00,21.0,25.3,35.0,,,,2018,2,4,14,5,2018-04-07,7,15,Urban
TD5,2018-04-07 15:00:00,13.2,24.599999999999998,34.7,,,,2018,2,4,14,5,2018-04-07,7,15,Suburban
CD1,2018-04-07 16:00:00,18.4,23.9,34.4,,,,2018,2,4,14,5,2018-04-07,7,16,Kerbside
BL0,2018-04-07 16:00:00,12.7,17.7,23.0,,,,2018,2,4,14,5,2018-04-07,7,16,Urban
GR4,2018-04-07 16:00:00,12.1,21.6,21.5,,,,2018,2,4,14,5,2018-04-07,7,16,Suburban
MY7,2018-04-07 16:00:00,19.2,33.6,31.85,,,,2018,2,4,14,5,2018-04-07,7,16,Kerbside
HV1,2018-04-07 16:00:00,22.2,27.4,42.2,,,,2018,2,4,14,5,2018-04-07,7,16,Roadside
GN3,2018-04-07 16:00:00,15.2,22.7,38.0,,,,2018,2,4,14,5,2018-04-07,7,16,Roadside
GR9,2018-04-07 16:00:00,15.4,24.2,58.0,,,,2018,2,4,14,5,2018-04-07,7,16,Roadside
LW2,2018-04-07 16:00:00,20.0,19.2,25.2,,,,2018,2,4,14,5,2018-04-07,7,16,Roadside
GN0,2018-04-07 16:00:00,18.6,20.5,38.4,,,,2018,2,4,14,5,2018-04-07,7,16,Roadside
KF1,2018-04-07 16:00:00,13.8,16.3,57.900000000000006,,,,2018,2,4,14,5,2018-04-07,7,16,Urban
CD9,2018-04-07 16:00:00,15.0,17.7,77.4,,,,2018,2,4,14,5,2018-04-07,7,16,Roadside
CT3,2018-04-07 16:00:00,12.0,18.2,24.2,,,,2018,2,4,14,5,2018-04-07,7,16,Urban
CT2,2018-04-07 16:00:00,15.0,20.0,26.2,,,,2018,2,4,14,5,2018-04-07,7,16,Kerbside
BX9,2018-04-07 16:00:00,17.8,,28.2,,,,2018,2,4,14,5,2018-04-07,7,16,Suburban
BX1,2018-04-07 16:00:00,17.0,23.599999999999998,30.2,,,,2018,2,4,14,5,2018-04-07,7,16,Suburban
TH4,2018-04-07 16:00:00,16.2,25.4,42.6,,,,2018,2,4,14,5,2018-04-07,7,16,Roadside
ST5,2018-04-07 16:00:00,19.0,23.0,15.2,,,,2018,2,4,14,5,2018-04-07,7,16,Industrial
RB7,2018-04-07 16:00:00,18.0,21.966666666666665,38.9,,,,2018,2,4,14,5,2018-04-07,7,16,Urban
TD5,2018-04-07 16:00:00,11.5,20.933333333333334,33.45,,,,2018,2,4,14,5,2018-04-07,7,16,Suburban
CD1,2018-04-07 17:00:00,15.0,19.9,28.0,,,,2018,2,4,14,5,2018-04-07,7,17,Kerbside
BL0,2018-04-07 17:00:00,17.0,22.0,18.7,,,,2018,2,4,14,5,2018-04-07,7,17,Urban
GR4,2018-04-07 17:00:00,15.3,18.5,19.2,,,,2018,2,4,14,5,2018-04-07,7,17,Suburban
MY7,2018-04-07 17:00:00,18.9,28.3,29.4,,,,2018,2,4,14,5,2018-04-07,7,17,Kerbside
HV1,2018-04-07 17:00:00,15.2,18.4,39.6,,,,2018,2,4,14,5,2018-04-07,7,17,Roadside
GN3,2018-04-07 17:00:00,19.4,23.7,31.0,,,,2018,2,4,14,5,2018-04-07,7,17,Roadside
GR9,2018-04-07 17:00:00,13.6,21.9,34.3,,,,2018,2,4,14,5,2018-04-07,7,17,Roadside
LW2,2018-04-07 17:00:00,17.9,20.6,26.4,,,,2018,2,4,14,5,2018-04-07,7,17,Roadside
GN0,2018-04-07 17:00:00,18.0,20.0,35.4,,,,2018,2,4,14,5,2018-04-07,7,17,Roadside
KF1,2018-04-07 17:00:00,11.6,14.2,44.25,,,,2018,2,4,14,5,2018-04-07,7,17,Urban
CD9,2018-04-07 17:00:00,14.3,16.1,53.1,,,,2018,2,4,14,5,2018-04-07,7,17,Roadside
CT3,2018-04-07 17:00:00,18.0,26.4,22.6,,,,2018,2,4,14,5,2018-04-07,7,17,Urban
CT2,2018-04-07 17:00:00,19.0,26.724999999999998,25.433333333333334,,,,2018,2,4,14,5,2018-04-07,7,17,Kerbside
BX9,2018-04-07 17:00:00,18.5,,28.26666666666667,,,,2018,2,4,14,5,2018-04-07,7,17,Suburban
BX1,2018-04-07 17:00:00,17.6,27.375,31.1,,,,2018,2,4,14,5,2018-04-07,7,17,Suburban
TH4,2018-04-07 17:00:00,16.7,27.7,56.6,,,,2018,2,4,14,5,2018-04-07,7,17,Roadside
ST5,2018-04-07 17:00:00,17.0,24.0,11.6,,,,2018,2,4,14,5,2018-04-07,7,17,Industrial
RB7,2018-04-07 17:00:00,22.0,23.8,29.4,,,,2018,2,4,14,5,2018-04-07,7,17,Urban
TD5,2018-04-07 17:00:00,13.6,23.599999999999998,28.0,,,,2018,2,4,14,5,2018-04-07,7,17,Suburban
CD1,2018-04-07 18:00:00,20.6,23.4,26.6,,,,2018,2,4,14,5,2018-04-07,7,18,Kerbside
BL0,2018-04-07 18:00:00,17.3,24.6,31.7,,,,2018,2,4,14,5,2018-04-07,7,18,Urban
GR4,2018-04-07 18:00:00,13.4,20.8,16.0,,,,2018,2,4,14,5,2018-04-07,7,18,Suburban
MY7,2018-04-07 18:00:00,22.4,29.9,23.3,,,,2018,2,4,14,5,2018-04-07,7,18,Kerbside
HV1,2018-04-07 18:00:00,20.1,23.4,30.6,,,,2018,2,4,14,5,2018-04-07,7,18,Roadside
GN3,2018-04-07 18:00:00,15.2,21.6,19.0,,,,2018,2,4,14,5,2018-04-07,7,18,Roadside
GR9,2018-04-07 18:00:00,15.3,24.3,26.4,,,,2018,2,4,14,5,2018-04-07,7,18,Roadside
LW2,2018-04-07 18:00:00,15.4,20.7,23.6,,,,2018,2,4,14,5,2018-04-07,7,18,Roadside
GN0,2018-04-07 18:00:00,20.7,19.9,23.3,,,,2018,2,4,14,5,2018-04-07,7,18,Roadside
KF1,2018-04-07 18:00:00,14.0,16.6,39.95,,,,2018,2,4,14,5,2018-04-07,7,18,Urban
CD9,2018-04-07 18:00:00,19.6,21.2,56.6,,,,2018,2,4,14,5,2018-04-07,7,18,Roadside
CT3,2018-04-07 18:00:00,18.0,27.0,26.4,,,,2018,2,4,14,5,2018-04-07,7,18,Urban
CT2,2018-04-07 18:00:00,20.0,26.9,23.133333333333333,,,,2018,2,4,14,5,2018-04-07,7,18,Kerbside
BX9,2018-04-07 18:00:00,15.9,,19.866666666666667,,,,2018,2,4,14,5,2018-04-07,7,18,Suburban
BX1,2018-04-07 18:00:00,17.95,26.700000000000003,16.6,,,,2018,2,4,14,5,2018-04-07,7,18,Suburban
TH4,2018-04-07 18:00:00,20.0,26.6,62.6,,,,2018,2,4,14,5,2018-04-07,7,18,Roadside
ST5,2018-04-07 18:00:00,22.0,23.0,13.5,,,,2018,2,4,14,5,2018-04-07,7,18,Industrial
RB7,2018-04-07 18:00:00,24.0,23.866666666666667,37.9,,,,2018,2,4,14,5,2018-04-07,7,18,Urban
TD5,2018-04-07 18:00:00,16.1,24.733333333333334,31.549999999999997,,,,2018,2,4,14,5,2018-04-07,7,18,Suburban
CD1,2018-04-07 19:00:00,22.0,25.6,25.2,,,,2018,2,4,14,5,2018-04-07,7,19,Kerbside
BL0,2018-04-07 19:00:00,19.5,25.6,19.3,,,,2018,2,4,14,5,2018-04-07,7,19,Urban
GR4,2018-04-07 19:00:00,13.8,20.2,11.4,,,,2018,2,4,14,5,2018-04-07,7,19,Suburban
MY7,2018-04-07 19:00:00,23.4,31.2,16.85,,,,2018,2,4,14,5,2018-04-07,7,19,Kerbside
HV1,2018-04-07 19:00:00,16.8,18.4,22.3,,,,2018,2,4,14,5,2018-04-07,7,19,Roadside
GN3,2018-04-07 19:00:00,17.5,20.4,16.4,,,,2018,2,4,14,5,2018-04-07,7,19,Roadside
GR9,2018-04-07 19:00:00,14.4,23.9,22.0,,,,2018,2,4,14,5,2018-04-07,7,19,Roadside
LW2,2018-04-07 19:00:00,18.2,26.2,24.5,,,,2018,2,4,14,5,2018-04-07,7,19,Roadside
GN0,2018-04-07 19:00:00,18.7,16.4,16.8,,,,2018,2,4,14,5,2018-04-07,7,19,Roadside
KF1,2018-04-07 19:00:00,15.9,19.1,36.849999999999994,,,,2018,2,4,14,5,2018-04-07,7,19,Urban
CD9,2018-04-07 19:00:00,19.3,20.9,56.9,,,,2018,2,4,14,5,2018-04-07,7,19,Roadside
CT3,2018-04-07 19:00:00,22.0,26.6,18.7,,,,2018,2,4,14,5,2018-04-07,7,19,Urban
CT2,2018-04-07 19:00:00,20.0,27.75,15.5,,,,2018,2,4,14,5,2018-04-07,7,19,Kerbside
BX9,2018-04-07 19:00:00,17.2,,12.3,,,,2018,2,4,14,5,2018-04-07,7,19,Suburban
BX1,2018-04-07 19:00:00,19.15,30.05,9.1,,,,2018,2,4,14,5,2018-04-07,7,19,Suburban
TH4,2018-04-07 19:00:00,21.1,31.2,44.7,,,,2018,2,4,14,5,2018-04-07,7,19,Roadside
ST5,2018-04-07 19:00:00,17.0,31.0,12.8,,,,2018,2,4,14,5,2018-04-07,7,19,Industrial
RB7,2018-04-07 19:00:00,25.0,28.7,31.5,,,,2018,2,4,14,5,2018-04-07,7,19,Urban
TD5,2018-04-07 19:00:00,15.0,26.400000000000002,31.15,,,,2018,2,4,14,5,2018-04-07,7,19,Suburban
CD1,2018-04-07 20:00:00,20.8,24.1,30.8,,,,2018,2,4,14,5,2018-04-07,7,20,Kerbside
BL0,2018-04-07 20:00:00,16.3,23.7,23.5,,,,2018,2,4,14,5,2018-04-07,7,20,Urban
GR4,2018-04-07 20:00:00,16.6,19.4,9.9,,,,2018,2,4,14,5,2018-04-07,7,20,Suburban
MY7,2018-04-07 20:00:00,23.0,31.5,19.35,,,,2018,2,4,14,5,2018-04-07,7,20,Kerbside
HV1,2018-04-07 20:00:00,18.6,21.0,28.8,,,,2018,2,4,14,5,2018-04-07,7,20,Roadside
GN3,2018-04-07 20:00:00,19.1,24.5,19.5,,,,2018,2,4,14,5,2018-04-07,7,20,Roadside
GR9,2018-04-07 20:00:00,17.0,24.5,24.2,,,,2018,2,4,14,5,2018-04-07,7,20,Roadside
LW2,2018-04-07 20:00:00,22.8,23.6,20.3,,,,2018,2,4,14,5,2018-04-07,7,20,Roadside
GN0,2018-04-07 20:00:00,20.7,19.1,17.6,,,,2018,2,4,14,5,2018-04-07,7,20,Roadside
KF1,2018-04-07 20:00:00,17.4,20.9,39.45,,,,2018,2,4,14,5,2018-04-07,7,20,Urban
CD9,2018-04-07 20:00:00,19.0,23.2,61.3,,,,2018,2,4,14,5,2018-04-07,7,20,Roadside
CT3,2018-04-07 20:00:00,20.0,28.8,14.7,,,,2018,2,4,14,5,2018-04-07,7,20,Urban
CT2,2018-04-07 20:00:00,24.0,28.75,13.133333333333333,,,,2018,2,4,14,5,2018-04-07,7,20,Kerbside
BX9,2018-04-07 20:00:00,15.8,,11.566666666666666,,,,2018,2,4,14,5,2018-04-07,7,20,Suburban
BX1,2018-04-07 20:00:00,17.6,28.650000000000002,10.0,,,,2018,2,4,14,5,2018-04-07,7,20,Suburban
TH4,2018-04-07 20:00:00,19.4,28.6,54.7,,,,2018,2,4,14,5,2018-04-07,7,20,Roadside
ST5,2018-04-07 20:00:00,16.0,20.0,15.1,,,,2018,2,4,14,5,2018-04-07,7,20,Industrial
RB7,2018-04-07 20:00:00,25.0,22.533333333333335,26.4,,,,2018,2,4,14,5,2018-04-07,7,20,Urban
TD5,2018-04-07 20:00:00,14.5,25.066666666666666,29.45,,,,2018,2,4,14,5,2018-04-07,7,20,Suburban
CD1,2018-04-07 21:00:00,24.1,27.6,32.5,,,,2018,2,4,14,5,2018-04-07,7,21,Kerbside
BL0,2018-04-07 21:00:00,20.1,25.7,20.8,,,,2018,2,4,14,5,2018-04-07,7,21,Urban
GR4,2018-04-07 21:00:00,15.2,20.1,10.9,,,,2018,2,4,14,5,2018-04-07,7,21,Suburban
MY7,2018-04-07 21:00:00,27.5,34.7,21.9,,,,2018,2,4,14,5,2018-04-07,7,21,Kerbside
HV1,2018-04-07 21:00:00,16.0,17.3,32.9,,,,2018,2,4,14,5,2018-04-07,7,21,Roadside
GN3,2018-04-07 21:00:00,18.2,21.8,23.7,,,,2018,2,4,14,5,2018-04-07,7,21,Roadside
GR9,2018-04-07 21:00:00,15.5,20.6,28.3,,,,2018,2,4,14,5,2018-04-07,7,21,Roadside
LW2,2018-04-07 21:00:00,23.2,22.6,18.9,,,,2018,2,4,14,5,2018-04-07,7,21,Roadside
GN0,2018-04-07 21:00:00,20.9,19.2,17.9,,,,2018,2,4,14,5,2018-04-07,7,21,Roadside
KF1,2018-04-07 21:00:00,17.8,20.7,44.599999999999994,,,,2018,2,4,14,5,2018-04-07,7,21,Urban
CD9,2018-04-07 21:00:00,20.9,23.5,71.3,,,,2018,2,4,14,5,2018-04-07,7,21,Roadside
CT3,2018-04-07 21:00:00,21.0,28.4,17.3,,,,2018,2,4,14,5,2018-04-07,7,21,Urban
CT2,2018-04-07 21:00:00,29.0,29.799999999999997,16.46666666666667,,,,2018,2,4,14,5,2018-04-07,7,21,Kerbside
BX9,2018-04-07 21:00:00,16.9,,15.633333333333335,,,,2018,2,4,14,5,2018-04-07,7,21,Suburban
BX1,2018-04-07 21:00:00,21.35,32.6,14.8,,,,2018,2,4,14,5,2018-04-07,7,21,Suburban
TH4,2018-04-07 21:00:00,25.8,34.0,66.8,,,,2018,2,4,14,5,2018-04-07,7,21,Roadside
ST5,2018-04-07 21:00:00,18.0,19.0,13.6,,,,2018,2,4,14,5,2018-04-07,7,21,Industrial
RB7,2018-04-07 21:00:00,29.0,21.866666666666667,32.6,,,,2018,2,4,14,5,2018-04-07,7,21,Urban
TD5,2018-04-07 21:00:00,16.3,24.733333333333334,32.55,,,,2018,2,4,14,5,2018-04-07,7,21,Suburban
CD1,2018-04-07 21:00:00,24.1,27.6,32.5,,,,2018,2,4,14,5,2018-04-07,7,21,Kerbside
BL0,2018-04-07 21:00:00,20.1,25.7,20.8,,,,2018,2,4,14,5,2018-04-07,7,21,Urban
GR4,2018-04-07 21:00:00,15.2,20.1,10.9,,,,2018,2,4,14,5,2018-04-07,7,21,Suburban
MY7,2018-04-07 21:00:00,27.5,34.7,21.9,,,,2018,2,4,14,5,2018-04-07,7,21,Kerbside
HV1,2018-04-07 21:00:00,16.0,17.3,32.9,,,,2018,2,4,14,5,2018-04-07,7,21,Roadside
GN3,2018-04-07 21:00:00,18.2,21.8,23.7,,,,2018,2,4,14,5,2018-04-07,7,21,Roadside
GR9,2018-04-07 21:00:00,15.5,20.6,28.3,,,,2018,2,4,14,5,2018-04-07,7,21,Roadside
LW2,2018-04-07 21:00:00,23.2,22.6,18.9,,,,2018,2,4,14,5,2018-04-07,7,21,Roadside
GN0,2018-04-07 21:00:00,20.9,19.2,17.9,,,,2018,2,4,14,5,2018-04-07,7,21,Roadside
KF1,2018-04-07 21:00:00,17.8,20.7,44.599999999999994,,,,2018,2,4,14,5,2018-04-07,7,21,Urban
CD9,2018-04-07 21:00:00,20.9,23.5,71.3,,,,2018,2,4,14,5,2018-04-07,7,21,Roadside
CT3,2018-04-07 21:00:00,21.0,28.4,17.3,,,,2018,2,4,14,5,2018-04-07,7,21,Urban
CT2,2018-04-07 21:00:00,29.0,29.799999999999997,16.46666666666667,,,,2018,2,4,14,5,2018-04-07,7,21,Kerbside
BX9,2018-04-07 21:00:00,16.9,,15.633333333333335,,,,2018,2,4,14,5,2018-04-07,7,21,Suburban
BX1,2018-04-07 21:00:00,21.35,32.6,14.8,,,,2018,2,4,14,5,2018-04-07,7,21,Suburban
TH4,2018-04-07 21:00:00,25.8,34.0,66.8,,,,2018,2,4,14,5,2018-04-07,7,21,Roadside
ST5,2018-04-07 21:00:00,18.0,19.0,13.6,,,,2018,2,4,14,5,2018-04-07,7,21,Industrial
RB7,2018-04-07 21:00:00,29.0,22.266666666666666,32.6,,,,2018,2,4,14,5,2018-04-07,7,21,Urban
TD5,2018-04-07 21:00:00,16.3,25.533333333333335,36.900000000000006,,,,2018,2,4,14,5,2018-04-07,7,21,Suburban
CD1,2018-04-07 23:00:00,24.6,28.8,41.2,,,,2018,2,4,14,5,2018-04-07,7,23,Kerbside
BL0,2018-04-07 23:00:00,22.7,26.3,41.5,,,,2018,2,4,14,5,2018-04-07,7,23,Urban
GR4,2018-04-07 23:00:00,16.9,13.9,20.8,,,,2018,2,4,14,5,2018-04-07,7,23,Suburban
MY7,2018-04-07 23:00:00,29.1,45.7,36.4,,,,2018,2,4,14,5,2018-04-07,7,23,Kerbside
