stationId,utc_time,PM2.5,PM10,NO2,CO,O3,SO2
badaling_aq,2018-04-09 04:00:00,79.0,107.0,37.0,0.7,95.0,14.0
miyunshuiku_aq,2018-04-09 04:00:00,64.0,,30.0,0.8,104.0,17.0
donggaocun_aq,2018-04-09 04:00:00,60.0,70.0,48.0,1.6,95.0,36.0
yongledian_aq,2018-04-09 04:00:00,,,59.0,2.3,114.0,51.0
yufa_aq,2018-04-09 04:00:00,91.0,129.0,51.0,1.6,96.0,35.0
liulihe_aq,2018-04-09 04:00:00,89.0,164.0,58.0,1.0,60.0,11.0
qianmen_aq,2018-04-09 04:00:00,83.0,105.0,66.0,2.0,71.0,34.0
yongdingmennei_aq,2018-04-09 04:00:00,78.0,101.0,84.0,2.2,77.0,50.0
xizhimenbei_aq,2018-04-09 04:00:00,89.0,112.0,76.0,1.9,60.0,32.0
nansanhuan_aq,2018-04-09 04:00:00,75.0,115.0,89.0,1.9,57.0,34.0
dongsihuan_aq,2018-04-09 04:00:00,73.0,112.0,85.0,2.2,58.0,37.0
dongsi_aq,2018-04-09 05:00:00,88.0,103.0,46.0,1.9,102.0,32.0
tiantan_aq,2018-04-09 05:00:00,75.0,112.0,58.0,1.9,87.0,29.0
guanyuan_aq,2018-04-09 05:00:00,78.0,102.0,61.0,1.7,106.0,36.0
wanshouxigong_aq,2018-04-09 05:00:00,81.0,113.0,55.0,1.8,88.0,31.0
aotizhongxin_aq,2018-04-09 05:00:00,90.0,109.0,54.0,1.9,89.0,32.0
nongzhanguan_aq,2018-04-09 05:00:00,85.0,,51.0,2.1,94.0,33.0
wanliu_aq,2018-04-09 05:00:00,85.0,90.0,52.0,1.9,105.0,29.0
beibuxinqu_aq,2018-04-09 05:00:00,93.0,131.0,58.0,1.4,85.0,22.0
zhiwuyuan_aq,2018-04-09 05:00:00,,,,,,
fengtaihuayuan_aq,2018-04-09 05:00:00,55.0,109.0,59.0,1.7,89.0,27.0
yungang_aq,2018-04-09 05:00:00,87.0,110.0,61.0,1.6,100.0,30.0
gucheng_aq,2018-04-09 05:00:00,92.0,123.0,66.0,1.7,90.0,26.0
fangshan_aq,2018-04-09 05:00:00,75.0,134.0,57.0,1.4,110.0,29.0
daxing_aq,2018-04-09 05:00:00,79.0,126.0,53.0,1.8,88.0,38.0
yizhuang_aq,2018-04-09 05:00:00,74.0,110.0,52.0,1.8,99.0,43.0
tongzhou_aq,2018-04-09 05:00:00,78.0,123.0,40.0,1.7,98.0,40.0
shunyi_aq,2018-04-09 05:00:00,74.0,89.0,36.0,1.7,115.0,35.0
pingchang_aq,2018-04-09 05:00:00,84.0,,52.0,1.3,92.0,26.0
mentougou_aq,2018-04-09 05:00:00,90.0,105.0,71.0,1.3,84.0,23.0
pinggu_aq,2018-04-09 05:00:00,72.0,86.0,34.0,1.5,114.0,14.0
huairou_aq,2018-04-09 05:00:00,73.0,84.0,35.0,1.0,122.0,21.0
miyun_aq,2018-04-09 05:00:00,74.0,75.0,37.0,0.9,114.0,17.0
yanqin_aq,2018-04-09 05:00:00,77.0,100.0,33.0,0.8,109.0,18.0
dingling_aq,2018-04-09 05:00:00,79.0,98.0,58.0,1.2,104.0,25.0
badaling_aq,2018-04-09 05:00:00,83.0,118.0,40.0,0.8,104.0,15.0
miyunshuiku_aq,2018-04-09 05:00:00,73.0,76.0,28.0,0.8,125.0,17.0
donggaocun_aq,2018-04-09 05:00:00,76.0,91.0,50.0,1.8,104.0,40.0
yongledian_aq,2018-04-09 05:00:00,,6.0,62.0,2.4,130.0,51.0
yufa_aq,2018-04-09 05:00:00,100.0,137.0,52.0,1.6,108.0,33.0
liulihe_aq,2018-04-09 05:00:00,86.0,154.0,51.0,1.2,87.0,18.0
qianmen_aq,2018-04-09 05:00:00,88.0,116.0,60.0,2.0,89.0,34.0
yongdingmennei_aq,2018-04-09 05:00:00,81.0,104.0,77.0,2.2,95.0,47.0
xizhimenbei_aq,2018-04-09 05:00:00,89.0,106.0,66.0,1.9,80.0,33.0
nansanhuan_aq,2018-04-09 05:00:00,79.0,137.0,96.0,2.0,60.0,34.0
dongsihuan_aq,2018-04-09 05:00:00,75.0,109.0,87.0,2.2,,34.0
dongsi_aq,2018-04-09 06:00:00,93.0,123.0,43.0,1.7,115.0,33.0
tiantan_aq,2018-04-09 06:00:00,85.0,117.0,51.0,1.7,101.0,30.0
guanyuan_aq,2018-04-09 06:00:00,80.0,110.0,56.0,1.6,121.0,35.0
wanshouxigong_aq,2018-04-09 06:00:00,89.0,114.0,51.0,1.7,102.0,32.0
aotizhongxin_aq,2018-04-09 06:00:00,92.0,104.0,54.0,1.9,99.0,31.0
nongzhanguan_aq,2018-04-09 06:00:00,83.0,128.0,49.0,1.8,104.0,37.0
wanliu_aq,2018-04-09 06:00:00,94.0,100.0,53.0,1.8,114.0,28.0
beibuxinqu_aq,2018-04-09 06:00:00,92.0,131.0,59.0,1.7,98.0,24.0
zhiwuyuan_aq,2018-04-09 06:00:00,,,,,,
fengtaihuayuan_aq,2018-04-09 06:00:00,104.0,114.0,52.0,1.5,108.0,28.0
yungang_aq,2018-04-09 06:00:00,86.0,118.0,52.0,1.5,122.0,31.0
gucheng_aq,2018-04-09 06:00:00,92.0,125.0,58.0,1.6,113.0,26.0
fangshan_aq,2018-04-09 06:00:00,82.0,141.0,55.0,1.4,125.0,33.0
daxing_aq,2018-04-09 06:00:00,86.0,138.0,48.0,1.8,106.0,40.0
yizhuang_aq,2018-04-09 06:00:00,87.0,140.0,54.0,1.8,115.0,47.0
tongzhou_aq,2018-04-09 06:00:00,93.0,146.0,44.0,1.7,113.0,45.0
shunyi_aq,2018-04-09 06:00:00,,,,,,
pingchang_aq,2018-04-09 06:00:00,88.0,105.0,49.0,1.4,102.0,26.0
mentougou_aq,2018-04-09 06:00:00,93.0,116.0,71.0,1.6,99.0,27.0
pinggu_aq,2018-04-09 06:00:00,82.0,112.0,40.0,1.7,117.0,16.0
huairou_aq,2018-04-09 06:00:00,76.0,91.0,37.0,1.3,122.0,24.0
miyun_aq,2018-04-09 06:00:00,78.0,85.0,39.0,1.2,130.0,22.0
yanqin_aq,2018-04-09 06:00:00,79.0,115.0,37.0,0.8,117.0,19.0
dingling_aq,2018-04-09 06:00:00,82.0,108.0,60.0,1.3,114.0,24.0
badaling_aq,2018-04-09 06:00:00,92.0,147.0,51.0,0.9,103.0,16.0
miyunshuiku_aq,2018-04-09 06:00:00,79.0,86.0,30.0,0.9,128.0,18.0
donggaocun_aq,2018-04-09 06:00:00,85.0,116.0,57.0,1.8,106.0,47.0
yongledian_aq,2018-04-09 06:00:00,84.0,120.0,62.0,2.2,148.0,49.0
yufa_aq,2018-04-09 06:00:00,111.0,146.0,53.0,1.7,122.0,37.0
liulihe_aq,2018-04-09 06:00:00,98.0,139.0,27.0,1.2,110.0,19.0
qianmen_aq,2018-04-09 06:00:00,88.0,128.0,54.0,1.8,105.0,34.0
yongdingmennei_aq,2018-04-09 06:00:00,85.0,115.0,72.0,2.0,106.0,51.0
xizhimenbei_aq,2018-04-09 06:00:00,91.0,120.0,67.0,1.8,92.0,33.0
nansanhuan_aq,2018-04-09 06:00:00,83.0,159.0,99.0,1.9,67.0,36.0
dongsihuan_aq,2018-04-09 06:00:00,80.0,134.0,82.0,1.9,80.0,37.0
dongsi_aq,2018-04-09 08:00:00,116.0,171.0,48.0,1.8,140.0,37.0
tiantan_aq,2018-04-09 08:00:00,112.0,153.0,54.0,1.9,122.0,31.0
guanyuan_aq,2018-04-09 08:00:00,105.0,141.0,56.0,1.5,146.0,41.0
wanshouxigong_aq,2018-04-09 08:00:00,110.0,156.0,50.0,1.8,126.0,36.0
aotizhongxin_aq,2018-04-09 08:00:00,113.0,162.0,55.0,1.7,127.0,36.0
nongzhanguan_aq,2018-04-09 08:00:00,115.0,168.0,51.0,1.9,133.0,38.0
wanliu_aq,2018-04-09 08:00:00,98.0,154.0,54.0,1.7,134.0,35.0
beibuxinqu_aq,2018-04-09 08:00:00,96.0,145.0,58.0,1.6,115.0,25.0
zhiwuyuan_aq,2018-04-09 08:00:00,,,,,,
fengtaihuayuan_aq,2018-04-09 08:00:00,116.0,153.0,53.0,1.7,127.0,32.0
yungang_aq,2018-04-09 08:00:00,102.0,143.0,45.0,1.4,147.0,32.0
gucheng_aq,2018-04-09 08:00:00,102.0,179.0,54.0,1.5,137.0,30.0
fangshan_aq,2018-04-09 08:00:00,100.0,165.0,49.0,1.4,149.0,31.0
daxing_aq,2018-04-09 08:00:00,108.0,174.0,55.0,2.0,117.0,38.0
yizhuang_aq,2018-04-09 08:00:00,108.0,154.0,67.0,2.0,127.0,41.0
tongzhou_aq,2018-04-09 08:00:00,127.0,174.0,49.0,1.6,143.0,41.0
shunyi_aq,2018-04-09 08:00:00,126.0,180.0,50.0,2.0,147.0,47.0
pingchang_aq,2018-04-09 08:00:00,89.0,147.0,44.0,1.7,123.0,27.0
mentougou_aq,2018-04-09 08:00:00,97.0,135.0,62.0,1.4,126.0,30.0
pinggu_aq,2018-04-09 08:00:00,194.0,,48.0,1.7,136.0,16.0
huairou_aq,2018-04-09 08:00:00,107.0,165.0,49.0,2.1,131.0,44.0
miyun_aq,2018-04-09 08:00:00,104.0,146.0,54.0,1.7,140.0,36.0
yanqin_aq,2018-04-09 08:00:00,89.0,141.0,52.0,1.3,114.0,24.0
dingling_aq,2018-04-09 08:00:00,86.0,120.0,57.0,1.7,137.0,28.0
badaling_aq,2018-04-09 08:00:00,101.0,185.0,59.0,1.3,110.0,19.0
miyunshuiku_aq,2018-04-09 08:00:00,95.0,127.0,38.0,1.6,132.0,31.0
donggaocun_aq,2018-04-09 08:00:00,124.0,151.0,58.0,1.5,131.0,46.0
yongledian_aq,2018-04-09 08:00:00,117.0,143.0,76.0,1.7,146.0,35.0
yufa_aq,2018-04-09 08:00:00,136.0,165.0,50.0,1.4,169.0,31.0
liulihe_aq,2018-04-09 08:00:00,100.0,151.0,39.0,1.2,137.0,17.0
qianmen_aq,2018-04-09 08:00:00,109.0,171.0,59.0,1.9,125.0,38.0
yongdingmennei_aq,2018-04-09 08:00:00,114.0,150.0,82.0,2.2,126.0,55.0
xizhimenbei_aq,2018-04-09 08:00:00,114.0,153.0,71.0,1.7,111.0,39.0
nansanhuan_aq,2018-04-09 08:00:00,114.0,180.0,103.0,2.0,90.0,37.0
dongsihuan_aq,2018-04-09 08:00:00,113.0,170.0,101.0,2.1,102.0,39.0
dongsi_aq,2018-04-09 09:00:00,119.0,171.0,49.0,1.7,145.0,35.0
tiantan_aq,2018-04-09 09:00:00,110.0,139.0,53.0,1.9,125.0,29.0
guanyuan_aq,2018-04-09 09:00:00,109.0,139.0,59.0,1.6,144.0,39.0
wanshouxigong_aq,2018-04-09 09:00:00,120.0,158.0,53.0,1.9,126.0,33.0
aotizhongxin_aq,2018-04-09 09:00:00,140.0,169.0,58.0,1.8,127.0,34.0
nongzhanguan_aq,2018-04-09 09:00:00,119.0,162.0,56.0,1.9,134.0,35.0
wanliu_aq,2018-04-09 09:00:00,109.0,160.0,62.0,1.8,128.0,30.0
beibuxinqu_aq,2018-04-09 09:00:00,108.0,174.0,62.0,1.6,115.0,28.0
zhiwuyuan_aq,2018-04-09 09:00:00,,,,,,
fengtaihuayuan_aq,2018-04-09 09:00:00,126.0,157.0,58.0,1.7,126.0,30.0
yungang_aq,2018-04-09 09:00:00,112.0,150.0,51.0,1.5,144.0,33.0
gucheng_aq,2018-04-09 09:00:00,117.0,179.0,55.0,1.5,138.0,27.0
fangshan_aq,2018-04-09 09:00:00,106.0,179.0,55.0,1.5,151.0,32.0
daxing_aq,2018-04-09 09:00:00,118.0,179.0,65.0,2.0,111.0,34.0
yizhuang_aq,2018-04-09 09:00:00,112.0,161.0,76.0,2.0,126.0,34.0
tongzhou_aq,2018-04-09 09:00:00,134.0,170.0,61.0,1.6,134.0,36.0
shunyi_aq,2018-04-09 09:00:00,127.0,166.0,48.0,1.6,156.0,39.0
pingchang_aq,2018-04-09 09:00:00,93.0,171.0,46.0,1.5,121.0,32.0
mentougou_aq,2018-04-09 09:00:00,109.0,140.0,61.0,1.4,132.0,28.0
pinggu_aq,2018-04-09 09:00:00,118.0,147.0,51.0,1.6,131.0,15.0
huairou_aq,2018-04-09 09:00:00,122.0,183.0,51.0,1.9,139.0,40.0
miyun_aq,2018-04-09 09:00:00,125.0,170.0,56.0,1.7,147.0,31.0
yanqin_aq,2018-04-09 09:00:00,90.0,143.0,51.0,1.5,122.0,25.0
dingling_aq,2018-04-09 09:00:00,95.0,137.0,60.0,1.6,132.0,31.0
badaling_aq,2018-04-09 09:00:00,104.0,169.0,61.0,1.6,114.0,21.0
miyunshuiku_aq,2018-04-09 09:00:00,109.0,155.0,44.0,1.6,141.0,36.0
donggaocun_aq,2018-04-09 09:00:00,108.0,143.0,57.0,1.4,133.0,42.0
yongledian_aq,2018-04-09 09:00:00,119.0,148.0,67.0,1.4,152.0,31.0
yufa_aq,2018-04-09 09:00:00,150.0,181.0,55.0,1.4,179.0,31.0
liulihe_aq,2018-04-09 09:00:00,102.0,157.0,,1.1,147.0,17.0
qianmen_aq,2018-04-09 09:00:00,124.0,161.0,61.0,1.9,129.0,37.0
yongdingmennei_aq,2018-04-09 09:00:00,116.0,150.0,90.0,2.3,125.0,53.0
xizhimenbei_aq,2018-04-09 09:00:00,120.0,150.0,72.0,1.8,107.0,33.0
nansanhuan_aq,2018-04-09 09:00:00,123.0,187.0,134.0,2.2,66.0,35.0
dongsihuan_aq,2018-04-09 09:00:00,118.0,168.0,113.0,2.1,91.0,36.0
dongsi_aq,2018-04-09 10:00:00,125.0,172.0,60.0,1.8,132.0,33.0
tiantan_aq,2018-04-09 10:00:00,116.0,141.0,65.0,1.9,114.0,26.0
guanyuan_aq,2018-04-09 10:00:00,116.0,141.0,66.0,1.7,136.0,37.0
wanshouxigong_aq,2018-04-09 10:00:00,122.0,159.0,58.0,1.9,114.0,30.0
aotizhongxin_aq,2018-04-09 10:00:00,120.0,162.0,62.0,1.8,123.0,32.0
nongzhanguan_aq,2018-04-09 10:00:00,118.0,165.0,66.0,1.9,123.0,33.0
wanliu_aq,2018-04-09 10:00:00,110.0,151.0,60.0,1.8,128.0,29.0
beibuxinqu_aq,2018-04-09 10:00:00,116.0,176.0,60.0,1.7,118.0,27.0
zhiwuyuan_aq,2018-04-09 10:00:00,,,,,,
fengtaihuayuan_aq,2018-04-09 10:00:00,129.0,158.0,60.0,1.8,123.0,28.0
yungang_aq,2018-04-09 10:00:00,118.0,161.0,56.0,1.6,136.0,31.0
gucheng_aq,2018-04-09 10:00:00,119.0,177.0,63.0,1.6,131.0,27.0
fangshan_aq,2018-04-09 10:00:00,115.0,183.0,52.0,1.4,166.0,28.0
daxing_aq,2018-04-09 10:00:00,118.0,188.0,82.0,2.0,99.0,31.0
yizhuang_aq,2018-04-09 10:00:00,119.0,173.0,82.0,1.9,117.0,29.0
tongzhou_aq,2018-04-09 10:00:00,135.0,176.0,62.0,1.3,122.0,31.0
shunyi_aq,2018-04-09 10:00:00,133.0,163.0,65.0,1.7,136.0,35.0
pingchang_aq,2018-04-09 10:00:00,106.0,158.0,54.0,1.8,121.0,36.0
mentougou_aq,2018-04-09 10:00:00,115.0,154.0,73.0,1.5,119.0,28.0
pinggu_aq,2018-04-09 10:00:00,112.0,136.0,51.0,1.5,130.0,14.0
huairou_aq,2018-04-09 10:00:00,118.0,170.0,51.0,1.6,137.0,32.0
miyun_aq,2018-04-09 10:00:00,121.0,152.0,53.0,1.6,143.0,24.0
yanqin_aq,2018-04-09 10:00:00,91.0,145.0,58.0,1.6,112.0,26.0
dingling_aq,2018-04-09 10:00:00,102.0,151.0,64.0,1.7,137.0,35.0
badaling_aq,2018-04-09 10:00:00,105.0,180.0,70.0,1.8,104.0,20.0
miyunshuiku_aq,2018-04-09 10:00:00,125.0,157.0,44.0,1.5,142.0,29.0
donggaocun_aq,2018-04-09 10:00:00,112.0,136.0,55.0,1.1,145.0,38.0
yongledian_aq,2018-04-09 10:00:00,109.0,150.0,66.0,1.3,160.0,31.0
yufa_aq,2018-04-09 10:00:00,153.0,187.0,57.0,1.4,168.0,29.0
liulihe_aq,2018-04-09 10:00:00,108.0,166.0,,1.2,141.0,17.0
qianmen_aq,2018-04-09 10:00:00,122.0,168.0,79.0,2.0,113.0,35.0
yongdingmennei_aq,2018-04-09 10:00:00,126.0,165.0,117.0,2.4,99.0,50.0
xizhimenbei_aq,2018-04-09 10:00:00,126.0,158.0,90.0,1.9,98.0,31.0
nansanhuan_aq,2018-04-09 10:00:00,128.0,189.0,153.0,2.3,49.0,34.0
dongsihuan_aq,2018-04-09 10:00:00,125.0,173.0,141.0,2.2,66.0,33.0
dongsi_aq,2018-04-09 11:00:00,134.0,196.0,75.0,1.8,116.0,32.0
tiantan_aq,2018-04-09 11:00:00,137.0,165.0,85.0,1.9,93.0,21.0
guanyuan_aq,2018-04-09 11:00:00,120.0,149.0,76.0,1.8,121.0,35.0
wanshouxigong_aq,2018-04-09 11:00:00,134.0,166.0,73.0,2.1,89.0,25.0
aotizhongxin_aq,2018-04-09 11:00:00,145.0,173.0,86.0,2.0,100.0,31.0
nongzhanguan_aq,2018-04-09 11:00:00,129.0,176.0,82.0,1.9,102.0,30.0
wanliu_aq,2018-04-09 11:00:00,127.0,154.0,79.0,2.0,92.0,23.0
beibuxinqu_aq,2018-04-09 11:00:00,121.0,177.0,68.0,1.7,98.0,20.0
zhiwuyuan_aq,2018-04-09 11:00:00,,,,,,
fengtaihuayuan_aq,2018-04-09 11:00:00,137.0,167.0,76.0,1.9,95.0,25.0
yungang_aq,2018-04-09 11:00:00,125.0,168.0,69.0,1.8,117.0,29.0
gucheng_aq,2018-04-09 11:00:00,128.0,195.0,83.0,1.8,106.0,25.0
fangshan_aq,2018-04-09 11:00:00,117.0,186.0,70.0,1.4,141.0,26.0
daxing_aq,2018-04-09 11:00:00,126.0,210.0,117.0,2.1,63.0,25.0
yizhuang_aq,2018-04-09 11:00:00,116.0,174.0,77.0,1.5,108.0,22.0
tongzhou_aq,2018-04-09 11:00:00,130.0,181.0,70.0,1.2,105.0,28.0
shunyi_aq,2018-04-09 11:00:00,130.0,163.0,70.0,1.6,109.0,28.0
pingchang_aq,2018-04-09 11:00:00,123.0,159.0,62.0,1.8,107.0,31.0
mentougou_aq,2018-04-09 11:00:00,122.0,162.0,116.0,1.7,71.0,28.0
pinggu_aq,2018-04-09 11:00:00,115.0,145.0,53.0,1.3,136.0,12.0
huairou_aq,2018-04-09 11:00:00,121.0,167.0,62.0,1.6,119.0,24.0
miyun_aq,2018-04-09 11:00:00,123.0,146.0,56.0,1.5,129.0,19.0
yanqin_aq,2018-04-09 11:00:00,111.0,166.0,59.0,1.6,110.0,30.0
dingling_aq,2018-04-09 11:00:00,109.0,167.0,74.0,2.0,120.0,32.0
badaling_aq,2018-04-09 11:00:00,111.0,194.0,76.0,1.6,102.0,22.0
miyunshuiku_aq,2018-04-09 11:00:00,123.0,151.0,46.0,1.5,132.0,24.0
donggaocun_aq,2018-04-09 11:00:00,118.0,145.0,54.0,0.9,150.0,37.0
yongledian_aq,2018-04-09 11:00:00,118.0,163.0,69.0,1.4,156.0,36.0
yufa_aq,2018-04-09 11:00:00,148.0,199.0,72.0,1.5,120.0,25.0
liulihe_aq,2018-04-09 11:00:00,125.0,232.0,,1.2,120.0,15.0
qianmen_aq,2018-04-09 11:00:00,151.0,198.0,108.0,2.2,80.0,31.0
yongdingmennei_aq,2018-04-09 11:00:00,138.0,176.0,137.0,2.3,75.0,41.0
xizhimenbei_aq,2018-04-09 11:00:00,134.0,161.0,76.0,2.0,104.0,27.0
nansanhuan_aq,2018-04-09 11:00:00,138.0,208.0,173.0,2.3,29.0,32.0
dongsihuan_aq,2018-04-09 11:00:00,133.0,190.0,160.0,2.2,37.0,30.0
dongsi_aq,2018-04-09 12:00:00,136.0,198.0,71.0,1.4,100.0,29.0
tiantan_aq,2018-04-09 12:00:00,126.0,181.0,96.0,1.6,70.0,17.0
guanyuan_aq,2018-04-09 12:00:00,131.0,172.0,86.0,1.5,93.0,30.0
wanshouxigong_aq,2018-04-09 12:00:00,146.0,178.0,74.0,1.7,73.0,21.0
aotizhongxin_aq,2018-04-09 12:00:00,125.0,191.0,91.0,1.7,76.0,25.0
nongzhanguan_aq,2018-04-09 12:00:00,134.0,179.0,84.0,1.6,77.0,25.0
wanliu_aq,2018-04-09 12:00:00,123.0,169.0,105.0,2.1,62.0,21.0
beibuxinqu_aq,2018-04-09 12:00:00,126.0,253.0,84.0,1.8,45.0,8.0
zhiwuyuan_aq,2018-04-09 12:00:00,,,,,,
fengtaihuayuan_aq,2018-04-09 12:00:00,145.0,191.0,87.0,1.9,74.0,22.0
yungang_aq,2018-04-09 12:00:00,137.0,192.0,78.0,1.8,93.0,28.0
gucheng_aq,2018-04-09 12:00:00,146.0,246.0,137.0,2.2,42.0,19.0
fangshan_aq,2018-04-09 12:00:00,118.0,221.0,105.0,1.8,73.0,23.0
daxing_aq,2018-04-09 12:00:00,129.0,230.0,141.0,1.8,26.0,19.0
yizhuang_aq,2018-04-09 12:00:00,113.0,175.0,76.0,1.4,102.0,21.0
tongzhou_aq,2018-04-09 12:00:00,126.0,186.0,61.0,1.1,112.0,30.0
shunyi_aq,2018-04-09 12:00:00,126.0,163.0,58.0,1.3,122.0,29.0
pingchang_aq,2018-04-09 12:00:00,134.0,146.0,68.0,1.9,88.0,27.0
mentougou_aq,2018-04-09 12:00:00,132.0,190.0,121.0,1.7,42.0,19.0
pinggu_aq,2018-04-09 12:00:00,117.0,156.0,51.0,1.4,122.0,13.0
huairou_aq,2018-04-09 12:00:00,138.0,180.0,56.0,1.9,102.0,17.0
miyun_aq,2018-04-09 12:00:00,141.0,168.0,71.0,1.7,89.0,13.0
yanqin_aq,2018-04-09 12:00:00,116.0,181.0,65.0,1.8,97.0,31.0
dingling_aq,2018-04-09 12:00:00,106.0,152.0,62.0,1.9,100.0,19.0
badaling_aq,2018-04-09 12:00:00,125.0,204.0,77.0,1.8,99.0,22.0
miyunshuiku_aq,2018-04-09 12:00:00,128.0,159.0,46.0,1.5,113.0,19.0
donggaocun_aq,2018-04-09 12:00:00,107.0,159.0,58.0,1.2,120.0,37.0
yongledian_aq,2018-04-09 12:00:00,108.0,166.0,61.0,1.2,146.0,31.0
yufa_aq,2018-04-09 12:00:00,138.0,214.0,74.0,1.4,95.0,23.0
liulihe_aq,2018-04-09 12:00:00,120.0,212.0,,1.3,97.0,12.0
qianmen_aq,2018-04-09 12:00:00,143.0,196.0,103.0,1.7,69.0,26.0
yongdingmennei_aq,2018-04-09 12:00:00,138.0,173.0,124.0,1.9,69.0,33.0
xizhimenbei_aq,2018-04-09 12:00:00,155.0,192.0,101.0,2.0,67.0,20.0
nansanhuan_aq,2018-04-09 12:00:00,139.0,209.0,159.0,1.9,28.0,26.0
dongsihuan_aq,2018-04-09 12:00:00,130.0,199.0,159.0,1.9,26.0,27.0
dongsi_aq,2018-04-09 13:00:00,131.0,186.0,72.0,1.3,99.0,28.0
tiantan_aq,2018-04-09 13:00:00,122.0,171.0,82.0,1.4,79.0,16.0
guanyuan_aq,2018-04-09 13:00:00,115.0,163.0,73.0,1.2,108.0,32.0
wanshouxigong_aq,2018-04-09 13:00:00,137.0,170.0,72.0,1.6,69.0,20.0
aotizhongxin_aq,2018-04-09 13:00:00,131.0,184.0,95.0,1.6,64.0,23.0
nongzhanguan_aq,2018-04-09 13:00:00,122.0,169.0,69.0,1.3,98.0,28.0
wanliu_aq,2018-04-09 13:00:00,145.0,199.0,122.0,1.9,37.0,15.0
beibuxinqu_aq,2018-04-09 13:00:00,144.0,319.0,105.0,2.0,13.0,4.0
zhiwuyuan_aq,2018-04-09 13:00:00,,,,,,
fengtaihuayuan_aq,2018-04-09 13:00:00,147.0,182.0,87.0,1.6,65.0,19.0
yungang_aq,2018-04-09 13:00:00,139.0,204.0,110.0,1.8,58.0,24.0
gucheng_aq,2018-04-09 13:00:00,148.0,308.0,166.0,2.2,5.0,14.0
fangshan_aq,2018-04-09 13:00:00,130.0,241.0,111.0,1.6,61.0,18.0
daxing_aq,2018-04-09 13:00:00,122.0,215.0,128.0,1.6,38.0,18.0
yizhuang_aq,2018-04-09 13:00:00,109.0,171.0,64.0,1.3,111.0,20.0
tongzhou_aq,2018-04-09 13:00:00,123.0,192.0,53.0,1.1,104.0,27.0
shunyi_aq,2018-04-09 13:00:00,122.0,168.0,56.0,1.3,111.0,28.0
pingchang_aq,2018-04-09 13:00:00,128.0,176.0,72.0,1.9,73.0,22.0
mentougou_aq,2018-04-09 13:00:00,119.0,180.0,114.0,1.6,34.0,14.0
pinggu_aq,2018-04-09 13:00:00,107.0,159.0,57.0,1.8,92.0,17.0
huairou_aq,2018-04-09 13:00:00,126.0,162.0,44.0,1.8,100.0,14.0
miyun_aq,2018-04-09 13:00:00,142.0,174.0,73.0,1.7,83.0,13.0
yanqin_aq,2018-04-09 13:00:00,118.0,188.0,95.0,1.9,57.0,28.0
dingling_aq,2018-04-09 13:00:00,113.0,138.0,57.0,1.9,92.0,15.0
badaling_aq,2018-04-09 13:00:00,128.0,192.0,77.0,1.7,92.0,18.0
miyunshuiku_aq,2018-04-09 13:00:00,136.0,160.0,41.0,1.5,108.0,19.0
donggaocun_aq,2018-04-09 13:00:00,102.0,144.0,51.0,1.7,113.0,36.0
yongledian_aq,2018-04-09 13:00:00,98.0,173.0,58.0,1.5,120.0,26.0
yufa_aq,2018-04-09 13:00:00,140.0,205.0,71.0,1.3,98.0,27.0
liulihe_aq,2018-04-09 13:00:00,121.0,206.0,70.0,1.4,49.0,8.0
qianmen_aq,2018-04-09 13:00:00,137.0,184.0,94.0,1.5,77.0,26.0
yongdingmennei_aq,2018-04-09 13:00:00,129.0,172.0,124.0,1.7,70.0,34.0
xizhimenbei_aq,2018-04-09 13:00:00,146.0,176.0,98.0,1.6,70.0,17.0
nansanhuan_aq,2018-04-09 13:00:00,134.0,227.0,152.0,1.6,30.0,26.0
dongsihuan_aq,2018-04-09 13:00:00,118.0,193.0,130.0,1.6,55.0,27.0
dongsi_aq,2018-04-09 14:00:00,114.0,180.0,62.0,1.3,94.0,27.0
tiantan_aq,2018-04-09 14:00:00,114.0,158.0,74.0,1.3,72.0,13.0
guanyuan_aq,2018-04-09 14:00:00,120.0,160.0,70.0,1.1,101.0,30.0
wanshouxigong_aq,2018-04-09 14:00:00,126.0,163.0,72.0,1.4,63.0,20.0
aotizhongxin_aq,2018-04-09 14:00:00,128.0,165.0,75.0,1.5,79.0,23.0
nongzhanguan_aq,2018-04-09 14:00:00,116.0,170.0,63.0,1.4,85.0,29.0
wanliu_aq,2018-04-09 14:00:00,127.0,180.0,111.0,1.6,49.0,16.0
beibuxinqu_aq,2018-04-09 14:00:00,146.0,309.0,113.0,2.0,4.0,3.0
zhiwuyuan_aq,2018-04-09 14:00:00,,,,,,
fengtaihuayuan_aq,2018-04-09 14:00:00,135.0,174.0,82.0,1.4,68.0,20.0
yungang_aq,2018-04-09 14:00:00,137.0,190.0,107.0,1.6,56.0,23.0
gucheng_aq,2018-04-09 14:00:00,150.0,327.0,161.0,2.1,2.0,11.0
fangshan_aq,2018-04-09 14:00:00,127.0,241.0,145.0,1.6,30.0,17.0
daxing_aq,2018-04-09 14:00:00,107.0,202.0,78.0,1.5,71.0,18.0
yizhuang_aq,2018-04-09 14:00:00,98.0,169.0,67.0,1.5,86.0,17.0
tongzhou_aq,2018-04-09 14:00:00,109.0,195.0,51.0,1.4,73.0,29.0
shunyi_aq,2018-04-09 14:00:00,116.0,169.0,59.0,1.6,83.0,36.0
