stationId,utc_time,PM2.5,PM10,NO2,CO,O3,SO2
RB7,2018-04-09 03:00:00,76.0,,42.1,,,
TD5,2018-04-09 03:00:00,17.4,,,,,
CD1,2018-04-09 04:00:00,21.8,22.6,69.8,,,
BL0,2018-04-09 04:00:00,20.0,24.9,56.0,,,
GR4,2018-04-09 04:00:00,27.5,36.6,26.6,,,
MY7,2018-04-09 04:00:00,8.9,28.4,,,,
HV1,2018-04-09 04:00:00,21.3,27.3,20.7,,,
GN3,2018-04-09 04:00:00,30.3,36.6,39.5,,,
GR9,2018-04-09 04:00:00,31.6,40.0,65.9,,,
LW2,2018-04-09 04:00:00,,,,,,
GN0,2018-04-09 04:00:00,31.4,32.4,60.5,,,
KF1,2018-04-09 04:00:00,,,,,,
CD9,2018-04-09 04:00:00,25.3,25.3,96.6,,,
CT3,2018-04-09 04:00:00,27.0,30.6,48.7,,,
CT2,2018-04-09 04:00:00,34.0,,,,,
BX9,2018-04-09 04:00:00,29.4,,,,,
BX1,2018-04-09 04:00:00,,,24.0,,,
TH4,2018-04-09 04:00:00,28.5,34.3,37.6,,,
ST5,2018-04-09 04:00:00,30.0,35.0,31.8,,,
RB7,2018-04-09 04:00:00,29.0,,31.0,,,
TD5,2018-04-09 04:00:00,26.2,,,,,
CD1,2018-04-09 05:00:00,28.6,35.5,70.1,,,
BL0,2018-04-09 05:00:00,26.3,34.3,56.8,,,
GR4,2018-04-09 05:00:00,19.6,25.2,21.4,,,
MY7,2018-04-09 05:00:00,0.8,37.6,,,,
HV1,2018-04-09 05:00:00,18.8,19.0,19.9,,,
GN3,2018-04-09 05:00:00,22.3,28.2,47.9,,,
GR9,2018-04-09 05:00:00,21.7,31.2,67.2,,,
LW2,2018-04-09 05:00:00,,,,,,
GN0,2018-04-09 05:00:00,29.3,25.6,45.1,,,
KF1,2018-04-09 05:00:00,,,,,,
CD9,2018-04-09 05:00:00,27.2,29.6,88.3,,,
CT3,2018-04-09 05:00:00,29.0,35.6,45.5,,,
CT2,2018-04-09 05:00:00,38.0,,,,,
BX9,2018-04-09 05:00:00,19.5,,,,,
BX1,2018-04-09 05:00:00,,,19.7,,,
TH4,2018-04-09 05:00:00,26.7,34.0,46.5,,,
ST5,2018-04-09 05:00:00,20.0,24.0,30.4,,,
RB7,2018-04-09 05:00:00,27.0,,26.7,,,
TD5,2018-04-09 05:00:00,29.4,,,,,
CD1,2018-04-09 06:00:00,24.1,30.0,74.5,,,
BL0,2018-04-09 06:00:00,17.8,26.3,61.0,,,
GR4,2018-04-09 06:00:00,18.0,19.7,26.5,,,
MY7,2018-04-09 06:00:00,27.9,35.7,,,,
HV1,2018-04-09 06:00:00,17.0,18.6,25.2,,,
GN3,2018-04-09 06:00:00,21.4,25.8,53.7,,,
GR9,2018-04-09 06:00:00,20.9,28.2,75.7,,,
LW2,2018-04-09 06:00:00,,,,,,
GN0,2018-04-09 06:00:00,21.8,19.8,46.4,,,
KF1,2018-04-09 06:00:00,,,,,,
CD9,2018-04-09 06:00:00,24.2,25.9,93.9,,,
CT3,2018-04-09 06:00:00,24.0,25.2,45.7,,,
CT2,2018-04-09 06:00:00,26.0,,,,,
BX9,2018-04-09 06:00:00,19.7,,,,,
BX1,2018-04-09 06:00:00,,,21.7,,,
TH4,2018-04-09 06:00:00,19.0,24.9,48.0,,,
ST5,2018-04-09 06:00:00,22.0,25.0,31.3,,,
RB7,2018-04-09 06:00:00,20.0,,26.1,,,
TD5,2018-04-09 06:00:00,20.7,,,,,
CD1,2018-04-09 07:00:00,,,,,,
BL0,2018-04-09 07:00:00,,,,,,
GR4,2018-04-09 07:00:00,,,,,,
MY7,2018-04-09 07:00:00,,,,,,
HV1,2018-04-09 07:00:00,,,,,,
GN3,2018-04-09 07:00:00,,,,,,
GR9,2018-04-09 07:00:00,,,,,,
LW2,2018-04-09 07:00:00,,,,,,
GN0,2018-04-09 07:00:00,,,,,,
KF1,2018-04-09 07:00:00,,,,,,
CD9,2018-04-09 07:00:00,,,,,,
CT3,2018-04-09 07:00:00,,,,,,
CT2,2018-04-09 07:00:00,,,,,,
BX9,2018-04-09 07:00:00,,,,,,
BX1,2018-04-09 07:00:00,,,,,,
TH4,2018-04-09 07:00:00,,,,,,
ST5,2018-04-09 07:00:00,,,,,,
RB7,2018-04-09 07:00:00,,,,,,
TD5,2018-04-09 07:00:00,,,,,,
CD1,2018-04-09 08:00:00,29.4,32.8,73.6,,,
BL0,2018-04-09 08:00:00,27.6,31.1,64.6,,,
GR4,2018-04-09 08:00:00,22.6,28.0,29.5,,,
MY7,2018-04-09 08:00:00,25.2,39.2,,,,
HV1,2018-04-09 08:00:00,15.3,19.2,32.5,,,
GN3,2018-04-09 08:00:00,31.2,39.2,56.9,,,
GR9,2018-04-09 08:00:00,27.9,41.5,75.4,,,
LW2,2018-04-09 08:00:00,29.4,32.6,57.0,,,
GN0,2018-04-09 08:00:00,31.9,32.1,52.6,,,
KF1,2018-04-09 08:00:00,22.8,27.0,,,,
CD9,2018-04-09 08:00:00,27.1,28.1,98.4,,,
CT3,2018-04-09 08:00:00,35.0,34.6,49.8,,,
CT2,2018-04-09 08:00:00,38.0,,,,,
BX9,2018-04-09 08:00:00,30.0,,,,,
BX1,2018-04-09 08:00:00,,25.6,23.2,,,
TH4,2018-04-09 08:00:00,30.2,36.8,53.3,,,
ST5,2018-04-09 08:00:00,26.0,24.0,36.6,,,
RB7,2018-04-09 08:00:00,30.0,,29.1,,,
TD5,2018-04-09 08:00:00,26.1,,,,,
CD1,2018-04-09 09:00:00,32.2,37.5,81.8,,,
BL0,2018-04-09 09:00:00,28.8,34.3,64.1,,,
GR4,2018-04-09 09:00:00,19.7,22.8,32.5,,,
MY7,2018-04-09 09:00:00,31.7,38.9,,,,
HV1,2018-04-09 09:00:00,17.6,22.0,24.9,,,
GN3,2018-04-09 09:00:00,26.3,31.5,63.1,,,
GR9,2018-04-09 09:00:00,27.1,35.6,71.0,,,
LW2,2018-04-09 09:00:00,30.4,33.1,52.3,,,
GN0,2018-04-09 09:00:00,27.0,23.2,45.4,,,
KF1,2018-04-09 09:00:00,24.5,28.6,,,,
CD9,2018-04-09 09:00:00,30.1,32.0,98.6,,,
CT3,2018-04-09 09:00:00,37.0,35.8,44.6,,,
CT2,2018-04-09 09:00:00,37.0,,,,,
BX9,2018-04-09 09:00:00,20.5,,,,,
BX1,2018-04-09 09:00:00,,22.0,23.6,,,
TH4,2018-04-09 09:00:00,23.2,32.0,50.4,,,
ST5,2018-04-09 09:00:00,26.0,30.0,44.3,,,
RB7,2018-04-09 09:00:00,28.0,,28.5,,,
TD5,2018-04-09 09:00:00,29.3,,,,,
CD1,2018-04-09 10:00:00,27.8,28.2,84.0,,,
BL0,2018-04-09 10:00:00,20.7,26.2,69.0,,,
GR4,2018-04-09 10:00:00,16.6,16.4,31.1,,,
MY7,2018-04-09 10:00:00,24.9,34.1,,,,
HV1,2018-04-09 10:00:00,10.1,12.2,22.6,,,
GN3,2018-04-09 10:00:00,23.8,28.8,63.8,,,
GR9,2018-04-09 10:00:00,20.0,24.9,71.0,,,
LW2,2018-04-09 10:00:00,24.0,21.5,59.4,,,
GN0,2018-04-09 10:00:00,22.0,20.4,46.4,,,
KF1,2018-04-09 10:00:00,20.5,23.2,,,,
CD9,2018-04-09 10:00:00,22.6,24.4,96.4,,,
CT3,2018-04-09 10:00:00,24.0,22.6,50.9,,,
CT2,2018-04-09 10:00:00,28.0,,,,,
BX9,2018-04-09 10:00:00,18.1,,,,,
BX1,2018-04-09 10:00:00,,22.0,34.5,,,
TH4,2018-04-09 10:00:00,17.7,26.5,46.8,,,
ST5,2018-04-09 10:00:00,27.0,27.0,43.3,,,
RB7,2018-04-09 10:00:00,28.0,,27.0,,,
TD5,2018-04-09 10:00:00,25.3,,,,,
CD1,2018-04-09 11:00:00,22.2,23.4,66.4,,,
BL0,2018-04-09 11:00:00,18.6,24.2,71.7,,,
GR4,2018-04-09 11:00:00,18.8,20.8,29.9,,,
MY7,2018-04-09 11:00:00,25.4,32.7,,,,
HV1,2018-04-09 11:00:00,10.6,10.6,27.3,,,
GN3,2018-04-09 11:00:00,20.7,24.4,60.1,,,
GR9,2018-04-09 11:00:00,17.8,24.9,66.0,,,
LW2,2018-04-09 11:00:00,24.6,25.9,61.7,,,
GN0,2018-04-09 11:00:00,18.9,19.3,44.6,,,
KF1,2018-04-09 11:00:00,17.0,19.3,,,,
CD9,2018-04-09 11:00:00,16.8,18.0,84.9,,,
CT3,2018-04-09 11:00:00,20.0,22.6,48.0,,,
CT2,2018-04-09 11:00:00,27.0,,,,,
BX9,2018-04-09 11:00:00,16.5,,,,,
BX1,2018-04-09 11:00:00,,18.0,29.0,,,
TH4,2018-04-09 11:00:00,14.9,20.8,37.2,,,
ST5,2018-04-09 11:00:00,25.0,26.0,43.0,,,
RB7,2018-04-09 11:00:00,21.0,,27.9,,,
TD5,2018-04-09 11:00:00,22.4,,,,,
CD1,2018-04-09 12:00:00,20.7,17.6,59.3,,,
BL0,2018-04-09 12:00:00,16.1,20.6,71.7,,,
GR4,2018-04-09 12:00:00,14.5,17.3,28.0,,,
MY7,2018-04-09 12:00:00,21.7,28.7,,,,
HV1,2018-04-09 12:00:00,15.2,14.4,29.7,,,
GN3,2018-04-09 12:00:00,19.4,22.0,51.2,,,
GR9,2018-04-09 12:00:00,14.7,24.3,60.7,,,
LW2,2018-04-09 12:00:00,22.1,23.9,60.8,,,
GN0,2018-04-09 12:00:00,17.4,18.3,52.9,,,
KF1,2018-04-09 12:00:00,15.1,16.8,,,,
CD9,2018-04-09 12:00:00,20.3,20.6,88.9,,,
CT3,2018-04-09 12:00:00,18.0,21.0,48.7,,,
CT2,2018-04-09 12:00:00,22.0,,,,,
BX9,2018-04-09 12:00:00,14.5,,,,,
BX1,2018-04-09 12:00:00,,15.4,23.9,,,
TH4,2018-04-09 12:00:00,14.7,19.5,48.0,,,
ST5,2018-04-09 12:00:00,22.0,22.0,41.7,,,
RB7,2018-04-09 12:00:00,-14.0,,33.7,,,
TD5,2018-04-09 12:00:00,21.2,,,,,
CD1,2018-04-09 13:00:00,18.3,16.6,56.4,,,
BL0,2018-04-09 13:00:00,16.4,17.1,75.5,,,
GR4,2018-04-09 13:00:00,12.0,15.0,21.4,,,
MY7,2018-04-09 13:00:00,19.4,25.0,,,,
HV1,2018-04-09 13:00:00,10.9,11.6,21.1,,,
GN3,2018-04-09 13:00:00,20.1,21.7,57.0,,,
GR9,2018-04-09 13:00:00,13.2,17.6,47.2,,,
LW2,2018-04-09 13:00:00,14.4,21.7,55.6,,,
GN0,2018-04-09 13:00:00,20.7,17.5,59.4,,,
KF1,2018-04-09 13:00:00,13.5,15.2,,,,
CD9,2018-04-09 13:00:00,20.0,19.7,91.1,,,
CT3,2018-04-09 13:00:00,18.0,20.8,57.7,,,
CT2,2018-04-09 13:00:00,22.0,,,,,
BX9,2018-04-09 13:00:00,16.2,,,,,
BX1,2018-04-09 13:00:00,,17.7,30.0,,,
TH4,2018-04-09 13:00:00,17.9,21.2,63.0,,,
ST5,2018-04-09 13:00:00,21.0,17.0,37.5,,,
RB7,2018-04-09 13:00:00,-14.0,,35.9,,,
TD5,2018-04-09 13:00:00,20.4,,,,,
CD1,2018-04-09 14:00:00,17.1,15.8,46.1,,,
BL0,2018-04-09 14:00:00,15.8,17.5,65.6,,,
GR4,2018-04-09 14:00:00,11.9,19.9,25.2,,,
MY7,2018-04-09 14:00:00,20.4,24.3,,,,
HV1,2018-04-09 14:00:00,12.9,12.9,19.2,,,
GN3,2018-04-09 14:00:00,18.3,19.9,50.6,,,
GR9,2018-04-09 14:00:00,16.8,16.7,46.3,,,
LW2,2018-04-09 14:00:00,13.0,20.2,56.1,,,
GN0,2018-04-09 14:00:00,20.4,14.3,48.0,,,
KF1,2018-04-09 14:00:00,12.8,14.3,,,,
CD9,2018-04-09 14:00:00,18.1,17.5,74.1,,,
CT3,2018-04-09 14:00:00,18.0,20.6,49.0,,,
CT2,2018-04-09 14:00:00,19.0,,,,,
BX9,2018-04-09 14:00:00,16.9,,,,,
BX1,2018-04-09 14:00:00,,17.3,26.2,,,
TH4,2018-04-09 14:00:00,16.2,22.2,48.3,,,
ST5,2018-04-09 14:00:00,15.0,12.0,32.4,,,
RB7,2018-04-09 14:00:00,20.0,,25.6,,,
TD5,2018-04-09 14:00:00,18.8,,,,,
CD1,2018-04-09 15:00:00,15.7,13.7,34.8,,,
BL0,2018-04-09 15:00:00,14.6,17.7,63.5,,,
GR4,2018-04-09 15:00:00,12.0,12.8,18.0,,,
MY7,2018-04-09 15:00:00,19.3,19.7,,,,
HV1,2018-04-09 15:00:00,14.2,14.2,16.4,,,
GN3,2018-04-09 15:00:00,17.7,19.7,44.9,,,
GR9,2018-04-09 15:00:00,10.2,15.8,35.1,,,
LW2,2018-04-09 15:00:00,13.0,17.7,47.2,,,
GN0,2018-04-09 15:00:00,17.2,16.9,45.8,,,
KF1,2018-04-09 15:00:00,10.7,11.8,,,,
CD9,2018-04-09 15:00:00,12.3,12.9,68.1,,,
CT3,2018-04-09 15:00:00,21.0,21.6,42.4,,,
CT2,2018-04-09 15:00:00,20.0,,,,,
BX9,2018-04-09 15:00:00,13.3,,,,,
BX1,2018-04-09 15:00:00,,14.4,26.8,,,
TH4,2018-04-09 15:00:00,16.7,20.6,41.8,,,
ST5,2018-04-09 15:00:00,12.0,9.0,22.6,,,
RB7,2018-04-09 15:00:00,15.0,,20.4,,,
TD5,2018-04-09 15:00:00,12.2,,,,,
CD1,2018-04-09 16:00:00,15.0,13.2,29.0,,,
BL0,2018-04-09 16:00:00,14.2,16.5,52.0,,,
GR4,2018-04-09 16:00:00,13.5,11.2,26.6,,,
MY7,2018-04-09 16:00:00,17.3,18.7,,,,
HV1,2018-04-09 16:00:00,14.5,14.2,11.3,,,
GN3,2018-04-09 16:00:00,16.7,20.4,33.9,,,
GR9,2018-04-09 16:00:00,8.8,16.3,39.8,,,
LW2,2018-04-09 16:00:00,15.9,18.2,49.0,,,
GN0,2018-04-09 16:00:00,21.7,15.3,46.4,,,
KF1,2018-04-09 16:00:00,12.0,13.1,,,,
CD9,2018-04-09 16:00:00,13.9,13.6,64.8,,,
CT3,2018-04-09 16:00:00,30.0,18.8,40.5,,,
CT2,2018-04-09 16:00:00,21.0,,,,,
BX9,2018-04-09 16:00:00,15.1,,,,,
BX1,2018-04-09 16:00:00,,,46.4,,,
TH4,2018-04-09 16:00:00,15.2,19.0,39.8,,,
ST5,2018-04-09 16:00:00,14.0,16.0,25.6,,,
RB7,2018-04-09 16:00:00,15.0,,21.7,,,
TD5,2018-04-09 16:00:00,12.6,,,,,
CD1,2018-04-09 17:00:00,14.1,12.3,22.3,,,
BL0,2018-04-09 17:00:00,12.2,13.3,33.1,,,
GR4,2018-04-09 17:00:00,15.6,13.9,27.7,,,
MY7,2018-04-09 17:00:00,12.0,14.2,,,,
HV1,2018-04-09 17:00:00,10.6,10.3,8.6,,,
GN3,2018-04-09 17:00:00,14.6,16.2,14.8,,,
GR9,2018-04-09 17:00:00,14.9,18.7,49.5,,,
LW2,2018-04-09 17:00:00,14.7,18.0,43.4,,,
GN0,2018-04-09 17:00:00,15.2,12.8,37.9,,,
KF1,2018-04-09 17:00:00,9.8,10.8,,,,
CD9,2018-04-09 17:00:00,13.3,12.9,53.3,,,
CT3,2018-04-09 17:00:00,15.0,18.4,22.2,,,
CT2,2018-04-09 17:00:00,21.0,,,,,
BX9,2018-04-09 17:00:00,16.7,,,,,
BX1,2018-04-09 17:00:00,,,14.9,,,
TH4,2018-04-09 17:00:00,12.4,16.7,16.6,,,
ST5,2018-04-09 17:00:00,13.0,9.0,24.4,,,
RB7,2018-04-09 17:00:00,19.0,,16.0,,,
TD5,2018-04-09 17:00:00,11.7,,,,,
CD1,2018-04-09 18:00:00,14.5,15.1,18.5,,,
BL0,2018-04-09 18:00:00,14.2,15.8,28.9,,,
GR4,2018-04-09 18:00:00,12.6,16.1,19.1,,,
MY7,2018-04-09 18:00:00,13.8,16.2,,,,
HV1,2018-04-09 18:00:00,7.6,7.8,7.6,,,
GN3,2018-04-09 18:00:00,13.7,15.1,15.3,,,
GR9,2018-04-09 18:00:00,15.2,18.5,37.9,,,
LW2,2018-04-09 18:00:00,15.5,14.8,34.4,,,
GN0,2018-04-09 18:00:00,15.1,12.6,35.5,,,
KF1,2018-04-09 18:00:00,10.6,11.7,,,,
CD9,2018-04-09 18:00:00,14.8,14.6,53.3,,,
CT3,2018-04-09 18:00:00,22.0,16.2,18.8,,,
CT2,2018-04-09 18:00:00,24.0,,,,,
BX9,2018-04-09 18:00:00,15.7,,,,,
BX1,2018-04-09 18:00:00,,,10.6,,,
TH4,2018-04-09 18:00:00,16.8,19.0,20.4,,,
ST5,2018-04-09 18:00:00,14.0,14.0,26.8,,,
RB7,2018-04-09 18:00:00,14.0,,15.4,,,
TD5,2018-04-09 18:00:00,14.9,,,,,
CD1,2018-04-09 19:00:00,14.3,12.9,24.0,,,
BL0,2018-04-09 19:00:00,11.3,14.0,30.8,,,
GR4,2018-04-09 18:00:00,12.6,16.1,19.1,,,
MY7,2018-04-09 19:00:00,13.1,13.8,,,,
HV1,2018-04-09 19:00:00,14.8,14.3,11.6,,,
GN3,2018-04-09 19:00:00,14.7,17.6,21.2,,,
GR9,2018-04-09 19:00:00,12.9,20.3,45.5,,,
LW2,2018-04-09 19:00:00,15.8,22.5,51.3,,,
GN0,2018-04-09 19:00:00,17.5,13.6,41.0,,,
KF1,2018-04-09 19:00:00,10.4,11.3,,,,
CD9,2018-04-09 19:00:00,14.6,14.4,58.3,,,
CT3,2018-04-09 19:00:00,15.0,17.6,14.1,,,
CT2,2018-04-09 19:00:00,17.0,,,,,
BX9,2018-04-09 19:00:00,13.4,,,,,
BX1,2018-04-09 19:00:00,,,14.5,,,
TH4,2018-04-09 19:00:00,14.6,21.0,38.1,,,
ST5,2018-04-09 19:00:00,14.0,30.0,27.3,,,
RB7,2018-04-09 19:00:00,15.0,,15.8,,,
TD5,2018-04-09 19:00:00,14.5,,,,,
CD1,2018-04-09 20:00:00,16.1,14.5,23.5,,,
BL0,2018-04-09 20:00:00,13.1,15.6,33.3,,,
GR4,2018-04-09 20:00:00,15.2,15.6,16.8,,,
MY7,2018-04-09 20:00:00,14.3,16.6,,,,
HV1,2018-04-09 20:00:00,11.8,11.7,10.3,,,
GN3,2018-04-09 20:00:00,14.2,14.4,29.1,,,
GR9,2018-04-09 20:00:00,19.0,24.7,64.1,,,
LW2,2018-04-09 20:00:00,17.7,15.8,56.0,,,
GN0,2018-04-09 20:00:00,13.0,14.6,58.1,,,
KF1,2018-04-09 20:00:00,11.8,12.8,,,,
CD9,2018-04-09 20:00:00,16.7,17.3,76.1,,,
CT3,2018-04-09 20:00:00,14.0,19.0,17.1,,,
CT2,2018-04-09 20:00:00,15.0,,,,,
BX9,2018-04-09 20:00:00,14.5,,,,,
BX1,2018-04-09 20:00:00,,,30.7,,,
TH4,2018-04-09 20:00:00,12.3,17.2,27.0,,,
ST5,2018-04-09 20:00:00,15.0,20.0,26.0,,,
RB7,2018-04-09 20:00:00,14.0,,20.7,,,
TD5,2018-04-09 20:00:00,16.7,,,,,
CD1,2018-04-09 21:00:00,11.9,11.5,51.5,,,
BL0,2018-04-09 21:00:00,9.2,11.4,43.6,,,
GR4,2018-04-09 21:00:00,14.1,15.2,22.8,,,
MY7,2018-04-09 21:00:00,10.8,12.3,,,,
HV1,2018-04-09 21:00:00,8.5,10.5,13.8,,,
GN3,2018-04-09 21:00:00,11.9,14.6,26.4,,,
GR9,2018-04-09 21:00:00,21.6,26.4,89.5,,,
LW2,2018-04-09 21:00:00,15.8,13.9,70.1,,,
GN0,2018-04-09 21:00:00,13.3,14.9,82.4,,,
KF1,2018-04-09 21:00:00,9.6,10.7,,,,
CD9,2018-04-09 21:00:00,12.5,14.2,96.1,,,
CT3,2018-04-09 21:00:00,2.0,16.2,36.2,,,
CT2,2018-04-09 21:00:00,18.0,,,,,
BX9,2018-04-09 21:00:00,12.8,,,,,
BX1,2018-04-09 21:00:00,,,35.5,,,
TH4,2018-04-09 21:00:00,8.8,12.5,36.3,,,
ST5,2018-04-09 21:00:00,19.0,20.0,30.5,,,
RB7,2018-04-09 21:00:00,17.0,,32.5,,,
TD5,2018-04-09 21:00:00,18.0,,,,,
CD1,2018-04-09 22:00:00,16.1,19.2,78.6,,,
BL0,2018-04-09 22:00:00,9.3,11.6,55.5,,,
GR4,2018-04-09 22:00:00,16.8,21.1,25.5,,,
MY7,2018-04-09 22:00:00,9.5,13.8,,,,
HV1,2018-04-09 22:00:00,14.3,17.8,20.7,,,
GN3,2018-04-09 22:00:00,14.7,18.9,34.3,,,
GR9,2018-04-09 22:00:00,19.6,29.1,90.2,,,
LW2,2018-04-09 22:00:00,17.3,15.8,72.0,,,
GN0,2018-04-09 22:00:00,19.7,19.4,71.9,,,
KF1,2018-04-09 22:00:00,8.7,10.6,,,,
CD9,2018-04-09 22:00:00,18.5,20.4,118.0,,,
CT3,2018-04-09 22:00:00,14.0,21.6,44.3,,,
CT2,2018-04-09 22:00:00,18.0,,,,,
BX9,2018-04-09 22:00:00,14.3,,,,,
BX1,2018-04-09 22:00:00,,,42.1,,,
TH4,2018-04-09 22:00:00,11.9,18.9,39.7,,,
ST5,2018-04-09 22:00:00,20.0,23.0,31.3,,,
RB7,2018-04-09 22:00:00,16.0,,39.8,,,
TD5,2018-04-09 22:00:00,11.5,,,,,
CD1,2018-04-09 23:00:00,17.1,20.9,78.3,,,
BL0,2018-04-09 23:00:00,13.2,18.1,56.4,,,
GR4,2018-04-09 23:00:00,17.8,23.2,32.1,,,
MY7,2018-04-09 23:00:00,14.0,18.9,,,,
HV1,2018-04-09 23:00:00,11.5,16.0,18.1,,,
GN3,2018-04-09 23:00:00,18.9,25.5,38.0,,,
GR9,2018-04-09 23:00:00,20.0,32.2,86.9,,,
LW2,2018-04-09 23:00:00,22.3,22.5,74.7,,,
GN0,2018-04-09 23:00:00,21.9,22.8,77.3,,,
KF1,2018-04-09 23:00:00,,,,,,
CD9,2018-04-09 23:00:00,21.2,23.4,157.0,,,
CT3,2018-04-09 23:00:00,20.0,23.4,47.8,,,
CT2,2018-04-09 23:00:00,20.0,,,,,
BX9,2018-04-09 23:00:00,18.0,,,,,
BX1,2018-04-09 23:00:00,,,34.9,,,
TH4,2018-04-09 23:00:00,16.4,23.3,44.5,,,
ST5,2018-04-09 23:00:00,24.0,25.0,32.1,,,
RB7,2018-04-09 23:00:00,16.0,,42.2,,,
TD5,2018-04-09 23:00:00,14.9,,,,,
CD1,2018-04-10 00:00:00,18.8,24.7,71.7,,,
BL0,2018-04-10 00:00:00,17.0,21.4,58.9,,,
GR4,2018-04-10 00:00:00,21.1,27.0,31.1,,,
MY7,2018-04-10 00:00:00,12.8,23.2,,,,
HV1,2018-04-10 00:00:00,13.8,18.0,17.2,,,
GN3,2018-04-10 00:00:00,22.7,29.4,39.6,,,
GR9,2018-04-10 00:00:00,25.2,37.5,78.3,,,
LW2,2018-04-10 00:00:00,25.9,31.8,79.4,,,
GN0,2018-04-10 00:00:00,25.8,30.4,70.0,,,
KF1,2018-04-10 00:00:00,,,,,,
CD9,2018-04-10 00:00:00,27.9,31.7,139.9,,,
CT3,2018-04-10 00:00:00,19.0,27.8,51.6,,,
CT2,2018-04-10 00:00:00,20.0,,,,,
BX9,2018-04-10 00:00:00,18.5,,,,,
BX1,2018-04-10 00:00:00,,,38.3,,,
TH4,2018-04-10 00:00:00,16.5,24.5,45.7,,,
ST5,2018-04-10 00:00:00,24.0,26.0,35.3,,,
RB7,2018-04-10 00:00:00,22.0,,40.2,,,
TD5,2018-04-10 00:00:00,21.0,,,,,
CD1,2018-04-10 01:00:00,21.7,26.3,73.1,,,
BL0,2018-04-10 01:00:00,17.1,23.1,61.2,,,
GR4,2018-04-10 01:00:00,20.0,26.8,31.9,,,
MY7,2018-04-10 01:00:00,16.6,21.3,,,,
HV1,2018-04-10 01:00:00,20.4,23.0,20.9,,,
GN3,2018-04-10 01:00:00,23.5,28.8,36.9,,,
GR9,2018-04-10 01:00:00,23.9,33.8,76.2,,,
LW2,2018-04-10 01:00:00,30.9,33.9,78.4,,,
GN0,2018-04-10 01:00:00,21.5,23.4,58.1,,,
KF1,2018-04-10 01:00:00,,,,,,
CD9,2018-04-10 01:00:00,25.5,28.0,132.2,,,
CT3,2018-04-10 01:00:00,26.0,25.4,50.4,,,
CT2,2018-04-10 01:00:00,25.0,,,,,
BX9,2018-04-10 01:00:00,21.7,,,,,
BX1,2018-04-10 01:00:00,,,27.1,,,
TH4,2018-04-10 01:00:00,16.2,21.7,45.0,,,
ST5,2018-04-10 01:00:00,19.0,25.0,37.2,,,
RB7,2018-04-10 01:00:00,20.0,,36.9,,,
TD5,2018-04-10 01:00:00,21.9,,,,,
CD1,2018-04-10 02:00:00,24.7,28.2,78.5,,,
BL0,2018-04-10 02:00:00,23.2,29.4,61.0,,,
GR4,2018-04-10 02:00:00,25.1,26.8,26.0,,,
MY7,2018-04-10 02:00:00,17.7,29.0,,,,
HV1,2018-04-10 02:00:00,20.0,25.9,28.9,,,
GN3,2018-04-10 02:00:00,27.4,40.8,51.6,,,
GR9,2018-04-10 02:00:00,24.1,43.4,72.6,,,
LW2,2018-04-10 02:00:00,28.4,42.1,69.6,,,
GN0,2018-04-10 02:00:00,36.0,35.2,58.0,,,
KF1,2018-04-10 02:00:00,,,,,,
CD9,2018-04-10 02:00:00,21.9,33.9,,,,
CT3,2018-04-10 02:00:00,28.0,35.4,50.8,,,
CT2,2018-04-10 02:00:00,27.0,,,,,
BX9,2018-04-10 02:00:00,25.9,,,,,
BX1,2018-04-10 02:00:00,,,26.9,,,
TH4,2018-04-10 02:00:00,27.8,36.7,50.4,,,
ST5,2018-04-10 02:00:00,22.0,32.0,40.1,,,
RB7,2018-04-10 02:00:00,30.0,,30.1,,,
TD5,2018-04-10 02:00:00,27.5,,,,,
CD1,2018-04-10 03:00:00,32.6,43.2,87.1,,,
BL0,2018-04-10 03:00:00,28.9,39.7,62.2,,,
GR4,2018-04-10 03:00:00,25.8,31.4,33.6,,,
MY7,2018-04-10 03:00:00,25.8,44.2,,,,
HV1,2018-04-10 03:00:00,18.6,23.8,22.8,,,
GN3,2018-04-10 03:00:00,24.8,34.7,46.9,,,
GR9,2018-04-10 03:00:00,26.6,40.9,68.7,,,
LW2,2018-04-10 03:00:00,27.5,46.1,69.1,,,
GN0,2018-04-10 03:00:00,23.7,30.9,56.2,,,
KF1,2018-04-10 03:00:00,,,,,,
CD9,2018-04-10 03:00:00,25.3,42.0,112.1,,,
CT3,2018-04-10 03:00:00,35.0,52.2,52.0,,,
CT2,2018-04-10 03:00:00,39.0,,,,,
BX9,2018-04-10 03:00:00,27.0,,,,,
BX1,2018-04-10 03:00:00,,,27.0,,,
TH4,2018-04-10 03:00:00,29.6,44.5,51.2,,,
ST5,2018-04-10 03:00:00,27.0,33.0,32.6,,,
RB7,2018-04-10 03:00:00,23.0,,30.2,,,
TD5,2018-04-10 03:00:00,30.5,,,,,
CD1,2018-04-10 04:00:00,31.3,43.2,76.9,,,
BL0,2018-04-10 04:00:00,27.8,39.6,51.6,,,
GR4,2018-04-10 04:00:00,22.7,23.3,27.5,,,
MY7,2018-04-10 04:00:00,22.2,39.0,,,,
HV1,2018-04-10 04:00:00,16.0,18.2,17.9,,,
GN3,2018-04-10 04:00:00,21.7,29.5,42.7,,,
GR9,2018-04-10 04:00:00,25.4,35.9,62.7,,,
LW2,2018-04-10 04:00:00,26.7,34.9,64.9,,,
GN0,2018-04-10 04:00:00,28.9,31.6,64.3,,,
